delta_score,deviation_from_pv,threats_to_opponent,threats_from_opponent,legal_moves_diff,sacrifice,advantage_change,mate_distance,king_under_attack,is_capture,is_check,is_checkmate,cnt_promotion,is_used_promotion,is_castling,target
3.333333333333332,0,0,0,0,0,0,0.0,0,False,False,False,0,False,False,0
4.9999999999999964,0,0,0,-1,0,0,0.0,0,False,False,False,0,False,False,0
6.333333333333332,0,1,1,1,0,0,0.0,0,False,False,False,0,False,False,0
-6.333333333333336,1,2,2,1,0,0,0.0,0,False,False,False,0,False,False,0
42.333333333333336,0,1,1,-1,0,0,0.0,0,True,False,False,0,False,False,0
19.66666666666667,0,0,1,-2,0,0,0.0,0,False,False,False,0,False,False,0
47.33333333333333,0,1,0,0,0,0,0.0,0,False,False,False,0,False,False,0
41.33333333333333,0,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
15.666666666666671,0,1,2,0,0,0,0.0,0,False,False,False,0,False,False,0
-25.0,1,3,1,-1,0,0,0.0,0,False,False,False,0,False,False,0
-43.33333333333334,1,1,3,0,0,0,0.0,0,False,False,False,0,False,False,0
25.666666666666664,0,2,1,0,0,0,0.0,0,False,False,False,0,False,False,0
42.00000000000001,0,1,2,0,0,0,0.0,0,False,False,False,0,False,False,0
57.0,0,4,1,0,0,0,0.0,0,False,False,False,0,False,False,0
24.333333333333332,0,1,3,0,0,0,0.0,0,False,False,False,0,False,False,0
55.0,1,3,1,0,0,1,0.0,0,False,False,False,0,False,False,1
-218.66666666666666,1,2,4,-2,0,0,0.0,0,False,False,False,0,False,False,1
269.33333333333337,0,4,2,-4,0,0,0.0,0,True,False,False,0,False,False,1
-15.0,1,2,4,0,0,0,0.0,0,False,False,False,0,False,False,0
-12.5,0,4,2,-26,0,0,0.0,1,True,True,False,0,False,False,0
8.166666666666686,0,2,3,-6,0,0,0.0,0,True,False,False,0,False,False,0
44.00000000000006,0,2,1,0,0,0,0.0,0,False,False,False,0,False,False,0
30.000000000000057,0,2,3,-3,0,0,0.0,0,False,False,False,0,False,False,0
142.66666666666669,0,3,2,-8,0,0,0.0,0,True,False,False,0,False,False,0
174.33333333333331,0,1,2,-9,0,0,0.0,0,True,False,False,0,False,False,0
-16.33333333333337,0,2,1,0,0,0,0.0,0,False,False,False,0,False,False,0
-3.0,0,1,2,0,0,0,0.0,0,False,False,False,0,False,True,0
0.0,0,2,1,0,0,0,0.0,0,False,False,False,0,False,True,0
-88.33333333333331,1,1,2,-2,0,0,0.0,0,False,False,False,0,False,False,0
43.0,0,3,1,0,0,0,0.0,0,True,False,False,0,False,False,0
50.0,0,3,2,1,0,0,0.0,0,False,False,False,0,False,False,0
-25.66666666666663,0,2,3,0,0,0,0.0,0,False,False,False,0,False,False,0
-32.33333333333337,1,3,2,0,0,0,0.0,0,False,False,False,0,False,False,0
-23.0,0,1,2,1,0,0,0.0,0,False,False,False,0,False,False,0
-5.666666666666629,0,2,1,0,0,0,0.0,0,False,False,False,0,False,False,0
-42.666666666666686,1,2,3,0,0,0,0.0,0,False,False,False,0,False,False,0
26.333333333333314,0,1,1,2,0,0,0.0,0,False,False,False,0,False,False,0
8.333333333333314,1,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
34.66666666666663,0,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
3.0,0,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
32.0,0,1,2,0,0,0,0.0,0,False,False,False,0,False,False,0
-68.66666666666669,1,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
61.0,0,2,0,-1,0,0,0.0,0,False,False,False,0,False,False,0
86.0,0,3,1,0,0,0,0.0,0,False,False,False,0,False,False,0
10.0,0,0,2,1,0,0,0.0,0,False,False,False,0,False,False,0
16.0,1,3,1,-3,0,0,0.0,0,False,False,False,0,False,False,0
102.33333333333331,0,2,2,1,0,0,0.0,0,False,False,False,0,False,False,0
100.0,0,2,2,0,0,0,0.0,0,False,False,False,0,False,False,0
9.0,0,3,3,1,0,0,0.0,0,False,False,False,0,False,False,0
-52.0,1,3,3,-1,0,0,0.0,0,False,False,False,0,False,False,0
1.6666666666666856,0,3,3,0,0,0,0.0,0,True,False,False,0,False,False,1
100.33333333333331,0,4,4,0,0,0,0.0,0,False,False,False,0,False,False,1
50.0,1,6,5,-1,0,0,0.0,0,False,False,False,0,False,False,1
189.00000000000006,0,5,6,-2,0,0,0.0,0,True,False,False,0,False,False,1
26.0,1,5,5,0,0,0,0.0,0,True,False,False,0,False,False,1
220.0,0,4,6,-1,0,0,0.0,0,True,False,False,0,False,False,1
-6221.0,1,5,4,-6,0,0,-10.0,0,True,False,False,0,False,False,1
3039.666666666667,0,5,5,-27,0,0,6.0,1,False,True,False,0,False,False,1
6284.0,0,6,5,5,0,0,-9.0,0,False,False,False,0,False,False,1
6283.666666666666,0,4,4,-26,0,0,6.333333333333333,1,True,True,False,0,False,False,1
3125.999999999999,0,3,3,1,0,0,-8.5,0,False,False,False,0,False,False,1
3126.666666666667,0,2,4,1,0,0,5.666666666666667,0,True,False,False,0,False,False,1
-4.66666666666606,1,3,2,0,0,0,-1.0,0,False,False,False,0,False,False,1
1.0,0,3,4,-32,0,0,-0.0,1,False,True,True,0,False,False,1
1.3333333333333357,0,0,0,0,0,0,0.0,0,False,False,False,0,False,False,0
5.0,0,0,0,-1,0,0,0.0,0,False,False,False,0,False,False,0
5.0,0,1,1,1,0,0,0.0,0,False,False,False,0,False,False,0
7.0,0,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
5.666666666666664,0,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
1.6666666666666643,1,2,2,0,0,0,0.0,0,False,False,False,0,False,False,0
30.333333333333332,0,2,2,2,0,0,0.0,0,True,False,False,0,False,False,0
35.66666666666667,0,1,2,-1,0,0,0.0,0,True,False,False,0,False,False,0
-11.333333333333332,1,3,1,0,0,0,0.0,0,False,False,False,0,False,False,0
15.0,0,1,2,0,0,1,0.0,0,False,False,False,0,False,False,0
19.333333333333332,0,2,1,0,0,1,0.0,0,False,False,False,0,False,False,0
266.3333333333333,0,2,2,1,0,1,0.0,0,True,False,False,0,False,False,0
252.33333333333334,0,1,1,-2,0,1,0.0,0,True,False,False,0,False,False,0
7.666666666666666,0,1,1,0,0,1,0.0,0,False,False,False,0,False,False,0
-1.333333333333334,1,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
-3.666666666666667,0,2,1,-7,0,0,0.0,0,False,False,False,0,False,False,0
4.333333333333333,0,2,2,-6,0,1,0.0,0,False,False,False,0,False,False,0
15.666666666666668,0,2,2,0,0,1,0.0,0,False,False,False,0,False,True,0
19.333333333333336,0,2,2,0,0,1,0.0,0,False,False,False,0,False,True,0
-17.333333333333332,1,4,2,0,0,0,0.0,0,False,False,False,0,False,False,0
101.0,0,2,3,-2,0,0,0.0,0,True,False,False,0,False,False,0
102.66666666666666,0,2,1,-6,0,0,0.0,0,True,False,False,0,False,False,0
18.333333333333332,0,3,2,0,0,0,0.0,0,False,False,False,0,False,False,0
-11.0,1,2,3,0,0,0,0.0,0,False,False,False,0,False,False,0
21.66666666666667,0,3,2,0,0,0,0.0,0,False,False,False,0,False,False,0
-27.666666666666657,1,2,3,0,0,0,0.0,0,False,False,False,0,False,False,0
5.666666666666671,0,4,2,-1,0,0,0.0,0,False,False,False,0,False,False,0
18.66666666666667,0,2,3,0,0,0,0.0,0,False,False,False,0,False,False,0
14.666666666666671,0,2,2,1,0,0,0.0,0,False,False,False,0,False,False,0
-12.666666666666671,1,3,2,0,0,0,0.0,0,False,False,False,0,False,False,0
-36.0,1,4,3,-2,0,0,0.0,0,False,False,False,0,False,False,0
140.33333333333334,0,1,3,-6,0,1,0.0,0,True,False,False,0,False,False,0
119.66666666666666,0,3,2,-4,0,1,0.0,0,True,False,False,0,False,False,0
-34.66666666666667,1,1,3,0,0,0,0.0,0,False,False,False,0,False,False,0
-63.0,1,3,1,0,0,0,0.0,0,False,False,False,0,False,False,0
132.0,0,2,2,0,0,1,0.0,0,False,False,False,0,False,False,0
93.0,0,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
10.999999999999998,0,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
7.999999999999998,0,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
-4.666666666666668,0,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
-5.0,0,2,2,0,0,0,0.0,0,False,False,False,0,False,False,0
0.0,0,2,2,0,0,0,0.0,0,False,False,False,0,False,False,0
31.333333333333336,0,3,2,-1,0,1,0.0,0,False,False,False,0,False,False,0
49.333333333333336,0,3,3,0,0,1,0.0,0,False,False,False,0,False,False,0
32.333333333333336,0,2,3,0,0,1,0.0,0,True,False,False,0,False,False,0
41.0,0,2,2,-3,0,1,0.0,0,True,False,False,0,False,False,0
-32.666666666666664,1,3,1,2,0,0,0.0,0,False,False,False,0,False,False,0
-13.333333333333336,0,2,3,0,0,0,0.0,0,False,False,False,0,False,False,0
-1.0,0,3,3,0,0,0,0.0,0,False,False,False,0,False,False,0
-15.666666666666664,1,3,3,-4,0,0,0.0,0,False,False,False,0,False,False,0
263.66666666666663,0,2,3,-12,0,1,0.0,0,True,False,False,0,False,False,0
267.66666666666663,0,2,2,-11,0,1,0.0,0,True,False,False,0,False,False,0
282.66666666666663,0,2,1,1,0,1,0.0,0,False,False,False,0,False,False,1
258.3333333333333,0,1,2,0,0,1,0.0,0,False,False,False,0,False,False,1
-107.33333333333333,1,2,1,0,0,0,0.0,0,False,False,False,0,False,False,1
40.0,0,1,2,0,0,0,0.0,0,False,False,False,0,False,False,1
-132.33333333333331,1,2,1,1,0,0,0.0,0,False,False,False,0,False,False,1
450.3333333333333,0,6,2,-26,0,0,0.0,1,False,True,False,0,False,False,1
432.99999999999994,0,2,5,0,0,0,0.0,0,False,False,False,0,False,False,1
297.3333333333333,0,3,2,-11,0,0,0.0,0,True,False,False,0,False,False,1
-74.33333333333337,1,2,3,0,0,0,0.0,0,False,False,False,0,False,False,1
105.33333333333326,0,2,1,-6,0,0,0.0,0,True,False,False,0,False,False,1
9.666666666666629,0,4,2,-45,0,0,0.0,1,False,True,False,0,False,False,1
33.33333333333337,0,2,4,-1,0,0,0.0,0,False,False,False,0,False,False,1
7.333333333333332,0,0,0,0,0,0,0.0,0,False,False,False,0,False,False,0
-9.333333333333336,1,0,0,0,0,0,0.0,0,False,False,False,0,False,False,0
-44.0,1,1,0,0,0,0,0.0,0,False,False,False,0,False,False,0
10.0,0,1,1,0,0,1,0.0,0,False,False,False,0,False,False,0
-25.666666666666664,1,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
-31.666666666666664,1,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
11.666666666666666,0,1,1,0,0,1,0.0,0,False,False,False,0,False,False,0
-11.333333333333334,1,2,1,-1,0,0,0.0,0,False,False,False,0,False,False,0
0.6666666666666679,1,1,2,0,0,0,0.0,0,False,False,False,0,False,False,0
-17.666666666666668,1,4,1,0,0,0,0.0,0,False,False,False,0,False,False,0
-45.66666666666667,1,2,4,-1,0,1,0.0,0,False,False,False,0,False,False,0
-65.33333333333333,1,2,2,1,0,1,0.0,0,False,False,False,0,False,False,0
-3.3333333333333357,1,2,2,0,0,0,0.0,0,False,False,False,0,False,False,0
8.666666666666664,0,2,2,0,0,0,0.0,0,False,False,False,0,False,False,0
-6.666666666666664,1,2,2,0,0,0,0.0,0,False,False,False,0,False,False,0
73.33333333333334,0,3,3,-1,0,1,0.0,0,False,False,False,0,False,False,0
75.33333333333334,1,4,4,0,0,1,0.0,0,False,False,False,0,False,False,0
306.66666666666663,0,4,3,-6,0,1,0.0,0,True,False,False,0,False,False,0
313.0,0,2,3,-5,0,1,0.0,0,True,False,False,0,False,False,0
14.0,0,3,2,-1,0,0,0.0,0,False,False,False,0,False,False,0
140.0,0,3,2,0,0,0,0.0,0,False,False,False,0,False,False,0
115.66666666666666,0,2,2,0,0,0,0.0,0,False,False,False,0,False,False,0
34.66666666666667,0,2,2,0,0,0,0.0,0,False,False,False,0,False,False,0
10.0,1,2,2,0,0,0,0.0,0,False,False,False,0,False,True,0
18.0,0,2,2,0,0,0,0.0,0,False,False,False,0,False,True,0
-13.0,1,2,1,0,0,0,0.0,0,False,False,False,0,False,False,0
-23.0,1,2,2,0,0,0,0.0,0,False,False,False,0,False,False,0
-76.66666666666667,1,4,2,0,0,0,0.0,0,False,False,False,0,False,False,0
-56.33333333333334,1,2,4,0,0,0,0.0,0,False,False,False,0,False,False,0
58.333333333333336,0,4,2,0,0,0,0.0,0,False,False,False,0,False,False,0
-74.33333333333333,1,3,4,-2,0,1,0.0,0,False,False,False,0,False,False,0
26.333333333333332,1,5,5,-2,0,0,0.0,0,False,False,False,0,False,False,1
68.0,0,4,5,-1,0,1,0.0,0,True,False,False,0,False,False,1
242.33333333333334,0,5,4,-4,0,1,0.0,0,True,False,False,0,False,False,1
157.33333333333334,0,4,5,-2,0,0,0.0,0,True,False,False,0,False,False,1
59.33333333333333,0,4,3,-1,0,0,0.0,0,True,False,False,0,False,False,1
18.666666666666657,1,3,4,0,0,0,0.0,0,False,False,False,0,False,False,1
-155.33333333333334,1,5,2,1,0,1,0.0,0,False,False,False,0,False,False,1
-107.66666666666666,1,3,4,-1,0,1,0.0,0,False,False,False,0,False,False,1
96.33333333333334,0,4,4,0,0,0,0.0,0,True,False,False,0,False,False,1
-252.33333333333334,1,3,4,-5,0,0,0.0,0,True,False,False,0,False,False,1
158.33333333333331,0,4,3,-10,0,0,0.0,0,True,False,False,0,False,False,1
-3055.3333333333335,1,3,4,0,0,0,-3.0,0,True,False,False,0,False,False,1
6379.166666666666,0,5,3,-33,0,0,1.5,1,True,True,False,0,False,False,1
5.5,0,3,4,0,0,0,-7.0,0,False,False,False,0,False,False,1
7.0,0,6,4,-40,0,0,-0.0,1,False,True,True,0,False,False,1
7.0,0,0,0,0,0,0,0.0,0,False,False,False,0,False,False,0
8.0,0,0,0,-1,0,0,0.0,0,False,False,False,0,False,False,0
17.333333333333336,0,1,0,0,0,0,0.0,0,False,False,False,0,False,False,0
10.0,0,0,1,0,0,0,0.0,0,False,False,False,0,False,False,0
28.666666666666664,0,1,1,1,0,0,0.0,0,False,False,False,0,False,False,0
20.0,0,0,1,1,0,0,0.0,0,True,False,False,0,False,False,0
25.66666666666667,0,0,0,-1,0,0,0.0,0,True,False,False,0,False,False,0
1.6666666666666714,0,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
11.666666666666671,0,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
-47.0,1,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
-14.0,0,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
23.66666666666667,0,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
27.0,1,1,1,-7,0,0,0.0,0,False,False,False,0,False,False,0
38.33333333333333,0,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
-8.666666666666671,1,1,1,0,0,0,0.0,0,False,False,False,0,False,True,0
-2.3333333333333286,0,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
-29.999999999999993,1,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
17.333333333333336,0,1,1,0,0,0,0.0,0,False,False,False,0,False,True,0
0.0,0,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
7.666666666666666,0,2,2,0,0,0,0.0,0,False,False,False,0,False,False,0
33.666666666666664,0,2,1,0,0,0,0.0,0,False,False,False,0,False,False,0
312.3333333333333,1,2,2,-4,0,1,0.0,0,True,False,False,0,False,False,0
343.3333333333333,0,2,1,-7,0,1,0.0,0,True,False,False,0,False,False,0
29.333333333333336,1,1,2,0,0,0,0.0,0,False,False,False,0,False,False,0
436.66666666666663,0,3,1,-5,0,0,0.0,0,True,False,False,0,False,False,0
392.66666666666663,0,0,2,-6,0,0,0.0,0,True,False,False,0,False,False,0
-60.66666666666667,1,3,1,-2,0,0,0.0,0,False,False,False,0,False,False,1
-253.33333333333331,1,2,3,0,0,0,0.0,0,False,False,False,0,False,False,1
-250.99999999999997,1,4,2,3,0,0,0.0,0,True,False,False,0,False,False,1
69.0,0,2,3,-1,0,1,0.0,0,True,False,False,0,False,False,1
-15.666666666666671,1,1,2,0,0,0,0.0,0,False,False,False,0,False,False,0
-2.0,1,1,1,-1,0,0,0.0,0,False,False,False,0,False,False,0
66.33333333333334,0,2,1,-2,0,1,0.0,0,False,False,False,0,False,False,0
56.666666666666664,0,1,1,0,0,1,0.0,0,False,False,False,0,False,False,0
8.999999999999996,1,3,1,1,0,0,0.0,0,False,False,False,0,False,False,0
-11.333333333333336,0,2,3,0,0,0,0.0,0,False,False,False,0,False,False,0
0.6666666666666643,0,4,2,-6,0,0,0.0,0,False,False,False,0,False,False,0
9.666666666666664,0,3,4,-6,0,0,0.0,0,True,False,False,0,False,False,0
2.0,0,3,1,-8,0,0,0.0,0,True,False,False,0,False,False,0
0.0,1,1,3,0,0,0,0.0,0,False,False,False,0,False,False,0
-15.333333333333332,1,2,2,0,0,0,0.0,0,False,False,False,0,False,False,0
-8.666666666666664,1,3,2,0,0,0,0.0,0,False,False,False,0,False,False,0
-45.33333333333333,1,2,3,0,0,0,0.0,0,False,False,False,0,False,False,0
0.6666666666666714,0,3,2,0,0,0,0.0,0,False,False,False,0,False,False,0
2.6666666666666714,0,2,3,0,0,0,0.0,0,False,False,False,0,False,False,0
-24.999999999999993,1,3,2,-1,0,0,0.0,0,False,False,False,0,False,False,0
16.66666666666667,0,5,4,2,0,0,0.0,0,False,False,False,0,False,False,0
54.333333333333336,0,3,4,-1,0,0,0.0,0,True,False,False,0,False,False,0
75.66666666666667,0,4,3,0,0,0,0.0,0,True,False,False,0,False,False,0
10.666666666666666,0,5,4,-1,0,0,0.0,0,False,False,False,0,False,False,0
-6.0,0,3,5,0,0,0,0.0,0,False,False,False,0,False,False,0
-14.666666666666666,1,6,3,-2,0,0,0.0,0,False,False,False,0,False,False,0
325.0,0,3,5,-5,0,1,0.0,0,True,False,False,0,False,False,0
321.0,0,4,2,-3,0,1,0.0,0,True,False,False,0,False,False,0
-6656.333333333334,1,2,4,2,0,0,-2.0,0,True,False,False,0,False,False,0
-6670.333333333334,0,3,1,-2,0,1,0.0,0,True,False,False,0,False,False,0
9.666666666666668,0,1,3,1,0,0,0.0,0,False,False,False,0,False,False,0
11.333333333333334,0,2,0,2,0,0,0.0,0,False,False,False,0,False,False,0
3.0,0,1,2,-2,0,0,0.0,0,False,False,False,0,False,False,0
-5.333333333333334,1,3,1,-2,0,0,0.0,0,False,False,False,0,False,False,0
-12.0,0,1,3,0,0,1,0.0,0,False,False,False,0,False,False,0
5.666666666666666,0,3,1,0,0,0,0.0,0,False,False,False,0,False,False,0
210.33333333333334,0,2,3,-9,0,1,0.0,0,True,False,False,0,False,False,0
204.0,0,2,0,-14,0,0,0.0,0,True,False,False,0,False,False,0
270.6666666666667,1,1,2,-38,0,0,0.0,1,False,True,False,0,False,False,0
277.33333333333337,0,2,0,1,0,1,0.0,0,False,False,False,0,False,False,0
3.666666666666667,0,1,2,-34,0,0,0.0,1,False,True,False,0,False,False,0
13.333333333333332,0,2,0,1,0,0,0.0,0,False,False,False,0,False,False,0
-563.6666666666666,1,0,2,0,0,0,0.0,0,False,False,False,0,False,False,1
295.0,0,3,0,-38,0,0,0.0,1,False,True,False,0,False,False,1
134.66666666666663,0,0,2,0,0,0,0.0,0,False,False,False,0,False,False,1
2.6666666666666288,0,1,0,-39,0,0,0.0,1,False,True,False,0,False,False,1
33.66666666666663,0,1,1,-1,0,0,0.0,0,False,False,False,0,False,False,1
6207.666666666667,0,3,2,-37,0,0,2.0,1,False,True,False,0,False,False,1
7158.0,0,1,2,-6,0,1,0.0,0,True,False,False,0,False,False,0
980.0,0,3,0,-35,0,1,0.0,1,True,True,False,0,False,False,0
-2.6666666666666288,0,0,2,0,0,0,0.0,0,False,False,False,0,False,False,0
3.3333333333333712,0,1,0,-1,0,0,0.0,0,True,False,False,0,False,False,0
-3.6666666666666288,1,2,1,0,0,0,0.0,0,False,False,False,0,False,False,0
7.333333333333371,0,1,2,-12,0,0,0.0,1,True,True,False,0,False,False,0
0.0,0,2,0,0,0,0,0.0,0,False,False,False,0,False,False,0
-18.33333333333337,1,1,2,4,0,0,0.0,0,False,False,False,0,False,False,0
40.0,1,1,0,1,0,0,0.0,0,True,False,False,0,False,False,0
-73.33333333333326,1,0,1,0,0,0,0.0,0,False,False,False,0,False,False,0
-8.333333333333258,0,1,0,0,0,0,0.0,0,False,False,False,0,False,False,0
15.0,0,1,1,-13,0,0,0.0,1,False,True,False,0,False,False,0
-19.33333333333337,0,1,0,0,0,0,0.0,0,False,False,False,0,False,False,0
33.0,0,2,1,-12,0,0,0.0,1,False,True,False,0,False,False,0
1.3333333333333712,0,1,1,0,0,0,0.0,0,False,False,False,0,False,False,0
120.0,1,2,1,0,0,0,0.0,0,True,False,False,0,False,False,0
